FICHE;SECT1;SECT2;ECH;NUMPERS;NUMDEP;NUMTRAJ;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;L15;L16;Coef
4;63;024;038;01;08;1;00;21;063024;063024;00;1;1;1;2;00;;2;058.3669
4;63;024;038;02;01;1;00;21;063024;062042;00;2;1;3;2;00;;2;058.3669
4;63;024;038;02;03;1;00;21;062042;062009;00;2;1;0;;00;;2;058.3669
4;63;024;038;02;04;1;00;21;062009;063024;00;2;2;0;;00;;2;058.3669
4;63;024;038;02;05;1;00;21;063024;063024;00;2;1;1;2;00;;2;058.3669
4;63;024;038;02;06;1;00;21;063024;063024;00;2;1;0;;00;;2;058.3669
4;63;024;038;02;07;1;00;21;063024;068005;00;2;3;0;;00;;2;058.3669
4;63;024;038;02;08;1;00;21;068005;063024;01;2;1;3;2;00;;2;058.3669
4;63;024;038;02;09;1;01;21;063024;063024;00;2;1;1;2;00;;2;058.3669
4;63;013;041;01;01;1;00;21;063013;063013;00;1;1;0;;00;;2;069.7196
4;63;013;041;01;02;1;00;21;063013;062006;00;1;2;2;2;10;;2;069.7196
4;63;013;041;01;04;1;10;21;062006;062040;00;1;2;1;2;00;;2;069.7196
4;63;013;041;01;05;1;00;21;062040;063013;00;1;2;0;;00;;2;069.7196
4;63;013;041;01;06;1;00;21;063013;063013;00;1;1;1;2;00;;2;069.7196
4;63;013;041;01;07;1;00;21;063013;063013;00;1;1;2;2;05;;2;069.7196
4;63;013;041;01;08;1;00;21;063013;063013;00;1;1;1;2;00;;2;069.7196
4;63;013;041;02;01;1;00;71;063013;968066;00;;;;;;;;069.7196
4;63;013;041;02;02;1;00;71;968066;052099;00;;;;;;;;069.7196
4;63;013;041;02;03;1;00;71;052099;063013;00;;;;;;;;069.7196
4;63;013;041;02;04;1;00;21;063013;063012;00;2;1;1;2;00;;2;069.7196
4;63;013;041;02;05;1;00;21;063012;063013;00;2;2;1;2;00;;2;069.7196
4;63;013;041;03;05;1;00;12;063013;063012;00;;;;;;;;069.7196
4;63;013;041;03;06;1;00;22;063012;063013;00;;;;;;;;069.7196
4;63;013;041;04;01;1;00;11;063013;063013;00;;;;;;2;;069.7196
4;63;013;041;04;02;1;00;11;063013;063013;00;;;;;;1;;069.7196
4;63;013;041;04;03;1;00;11;063013;063013;00;;;;;;2;;069.7196
4;63;013;041;04;04;1;00;11;063013;063013;00;;;;;;1;;069.7196
4;63;010;042;01;01;1;00;11;063010;063011;01;;;;;;5;;058.3669
4;63;010;042;01;02;1;01;11;063011;063012;01;;;;;;5;;058.3669
4;63;010;042;01;03;1;01;11;063012;063009;01;;;;;;5;;058.3669
4;63;010;042;01;04;1;01;11;063009;063010;00;;;;;;5;;058.3669
4;63;010;042;01;05;1;00;11;063010;063009;01;;;;;;5;;058.3669
4;63;010;042;01;06;1;01;11;063009;063010;01;;;;;;5;;058.3669
4;63;014;044;01;01;1;00;11;063014;063009;00;;;;;;8;;058.3669
4;63;014;044;01;02;1;00;11;063009;063014;00;;;;;;1;;058.3669
4;63;014;044;01;03;1;00;21;063014;063009;00;2;1;2;2;00;;2;058.3669
4;63;014;044;01;04;1;00;21;063009;063014;00;2;1;1;2;00;;2;058.3669
4;63;005;045;01;01;1;00;21;063005;968005;00;1;1;2;2;00;;2;058.3669
4;63;005;045;01;02;1;00;21;968196;063005;00;1;1;1;2;00;;2;058.3669
4;63;005;045;02;01;1;00;81;018009;028009;00;;;;;;;;058.3669
4;63;005;045;02;02;1;00;81;028009;014001;00;;;;;;;;058.3669
4;63;005;045;02;03;1;00;81;014001;043025;00;;;;;;;;058.3669
4;63;005;045;02;04;1;00;81;043025;049015;00;;;;;;;;058.3669
4;63;005;045;02;05;1;00;81;049015;049023;00;;;;;;;;058.3669
4;63;005;045;02;06;1;00;81;049023;044018;00;;;;;;;;058.3669
4;63;005;045;02;07;1;00;81;044018;021002;00;;;;;;;;058.3669
4;63;005;045;02;08;1;00;81;021002;019005;00;;;;;;;;058.3669
4;63;005;045;02;09;1;00;81;019005;047033;00;;;;;;;;058.3669
4;63;005;045;02;10;1;00;81;047033;008032;00;;;;;;;;058.3669
4;63;005;045;02;11;1;00;81;008032;028009;00;;;;;;;;058.3669
4;63;005;045;02;12;1;00;81;028009;063005;00;;;;;;;;058.3669
4;63;002;047;01;01;1;01;21;063002;968172;00;1;2;3;2;00;;2;058.3669
4;63;002;047;01;02;1;00;21;968172;063002;01;1;2;3;2;00;;2;058.3669
4;63;002;047;01;03;1;02;21;063002;062039;01;1;3;3;2;00;;2;058.3669
4;63;002;047;01;04;1;01;21;062039;062039;00;1;3;3;2;00;;2;058.3669
4;63;002;047;01;05;1;00;21;062039;062043;00;1;3;3;2;00;;2;058.3669
4;63;002;047;01;06;1;00;21;062043;968296;00;1;3;2;2;00;;2;058.3669
4;63;002;047;01;07;1;00;21;968296;062031;02;5;3;2;2;00;;1;058.3669
4;63;002;047;01;08;1;02;22;062031;968296;00;;;;;;;;058.3669
4;63;002;047;01;09;1;00;21;968296;063002;00;1;3;2;2;00;;2;058.3669
4;63;002;047;02;01;1;02;22;063002;062039;01;;;;;;;;058.3669
4;63;002;047;02;02;1;01;22;062039;062039;00;;;;;;;;058.3669
4;63;002;047;02;03;1;00;22;062039;062043;00;;;;;;;;058.3669
4;63;002;047;02;04;1;00;22;062043;968296;00;;;;;;;;058.3669
4;63;002;047;02;05;1;00;22;968296;062031;02;;;;;;;;058.3669
4;63;002;047;02;06;1;02;21;062031;968296;00;5;3;2;2;00;;1;058.3669
4;63;002;047;02;07;1;00;22;968296;063002;02;;;;;;;;058.3669
4;63;014;048;01;01;1;00;21;063014;063011;02;1;2;3;2;00;;2;058.3669
4;63;014;048;01;02;1;02;21;063011;063014;00;1;2;1;2;00;;2;058.3669
4;63;014;048;02;01;1;00;22;063014;063011;02;;;;;;;;058.3669
4;63;014;048;02;02;1;02;22;063011;063014;00;;;;;;;;058.3669
4;63;001;049;01;03;1;00;21;063001;968172;00;1;1;3;2;00;;2;072.6353
4;63;001;049;01;04;1;00;21;968172;063001;00;1;1;1;2;00;;2;072.6353
4;63;001;049;02;01;1;00;21;063001;063017;00;2;1;1;2;00;;2;072.6353
4;63;001;049;02;02;1;00;21;063017;063001;00;2;1;1;2;00;;2;072.6353
4;63;001;049;03;01;1;05;72;063001;063011;00;;;;;;;;072.6353
4;63;001;049;03;02;1;00;72;063011;063001;05;;;;;;;;072.6353
4;63;001;049;03;03;1;00;11;063001;063001;00;;;;;;1;;072.6353
4;63;001;049;03;04;1;00;11;063001;063001;00;;;;;;1;;072.6353
4;63;001;050;02;01;1;00;21;063001;068024;00;1;1;1;2;00;;2;052.4153
4;63;001;050;02;02;1;00;21;068024;063001;00;1;1;1;2;00;;2;052.4153
4;63;001;050;02;03;1;00;22;063001;700062;00;;;;;;;;052.4153
4;63;001;050;02;04;1;00;22;700062;063001;00;;;;;;;;052.4153
4;63;001;050;03;01;1;00;21;063001;063001;00;2;1;2;2;00;;2;052.4153
4;63;001;050;03;02;1;00;21;063001;063001;00;2;1;1;2;00;;2;052.4153
4;63;001;050;03;03;1;00;21;063001;062003;00;2;1;3;2;00;;2;052.4153
4;63;001;050;03;03;2;00;51;062003;030008;00;;;;;;;;052.4153
4;63;001;050;03;04;1;00;51;030008;062003;00;;;;;;;;052.4153
4;63;001;050;03;04;2;00;21;062003;063001;00;2;1;1;2;00;;2;052.4153
4;63;001;050;03;05;1;00;21;063001;700062;00;1;2;3;2;00;;2;052.4153
4;63;001;050;03;06;1;00;21;700062;063001;00;1;2;1;2;00;;2;052.4153
4;63;001;050;03;07;1;00;21;063001;062003;00;2;1;3;2;00;;2;052.4153
4;63;001;050;03;08;1;00;22;062003;063001;00;;;;;;;;052.4153
4;63;001;050;04;01;1;00;21;063001;062042;00;4;1;3;2;00;;2;052.4153
4;63;001;050;04;02;1;00;21;062042;063001;00;4;2;1;2;00;;2;052.4153
4;63;001;050;04;03;1;00;21;063001;062002;00;4;1;2;2;00;;2;052.4153
4;63;001;050;04;04;1;00;21;062002;063001;00;4;1;1;2;00;;2;052.4153
4;63;001;050;05;01;1;05;33;975010;975010;00;;;;;;;;052.4153
4;63;001;050;05;01;2;00;51;975010;062003;00;;;;;;;;052.4153
4;63;001;050;05;01;3;00;21;062003;063001;00;2;2;1;2;00;;2;052.4153
4;63;001;050;06;01;1;00;21;063001;049012;00;3;1;3;2;00;;2;052.4153
4;63;001;050;06;02;1;00;21;049012;063001;00;3;1;1;2;00;;2;052.4153
4;63;001;050;06;03;1;00;21;063001;063011;00;3;1;3;2;00;;2;052.4153
4;63;001;050;06;04;1;00;21;063011;063001;00;3;1;1;2;00;;2;052.4153
4;63;009;055;01;01;1;00;21;063009;968352;00;3;1;3;2;00;;2;069.7196
4;63;009;055;01;02;1;00;21;968352;063009;00;3;1;2;2;00;;2;069.7196
4;63;009;055;01;03;1;21;21;063009;062041;00;1;1;2;2;00;;2;069.7196
4;63;009;055;01;04;1;00;21;062041;063009;00;1;1;2;2;00;;2;069.7196
4;63;009;055;02;01;1;00;21;063009;063009;00;2;2;0;;00;;2;069.7196
4;63;009;055;02;02;1;00;21;063009;063009;00;2;1;2;2;00;;2;069.7196
4;63;009;055;02;03;1;00;21;063009;063009;00;2;1;2;2;00;;2;069.7196
4;63;009;055;02;04;1;00;21;063009;968066;00;2;1;2;3;00;;2;069.7196
4;63;009;055;02;05;1;00;21;968066;063009;00;2;1;2;2;00;;2;069.7196
4;63;009;055;02;06;1;00;21;063009;062012;02;2;2;3;2;00;;2;069.7196
4;63;009;055;02;07;1;02;21;062012;063009;00;2;3;2;2;00;;2;069.7196
4;63;009;055;03;01;1;00;22;063009;063009;00;;;;;;;;069.7196
4;63;009;055;03;01;2;00;31;063009;062010;01;;;;;;;;069.7196
4;63;009;055;03;05;1;02;22;062012;063009;00;;;;;;;;069.7196
4;63;009;055;04;01;1;00;11;063009;063011;00;;;;;;8;;069.7196
4;63;009;055;04;02;1;00;11;063011;063009;00;;;;;;3;;069.7196
4;63;009;055;04;03;1;00;22;063009;062012;02;;;;;;;;069.7196
4;63;009;055;04;04;1;02;22;062012;063009;00;;;;;;;;069.7196
4;63;001;056;01;01;1;00;11;063001;063004;00;;;;;;8;;072.6353
4;63;001;056;01;02;1;00;11;063004;063001;00;;;;;;1;;072.6353
4;63;001;056;01;03;1;00;11;063001;063004;00;;;;;;1;;072.6353
4;63;001;056;01;04;1;00;11;063004;063001;00;;;;;;8;;072.6353
4;63;001;056;01;05;1;00;11;063001;063004;00;;;;;;1;;072.6353
4;63;001;056;01;06;1;00;11;063004;063001;00;;;;;;8;;072.6353
4;63;001;056;01;07;1;00;11;063001;063004;00;;;;;;1;;072.6353
4;63;001;056;01;08;1;00;21;063004;062010;05;2;2;2;3;15;;2;072.6353
4;63;001;056;01;09;1;05;21;062010;063001;00;2;2;1;2;00;;2;072.6353
4;63;001;056;02;01;1;00;21;063001;062004;00;1;1;1;2;00;;2;072.6353
4;63;001;056;02;02;1;00;21;062004;062016;00;1;1;4;2;00;;2;072.6353
4;63;001;056;02;03;1;00;21;062016;063001;00;1;1;1;2;00;;2;072.6353
4;63;001;056;02;04;1;00;21;063001;062016;00;1;1;1;2;00;;2;072.6353
4;63;001;056;02;05;1;00;21;062016;063001;00;1;1;1;2;00;;2;072.6353
4;63;014;057;01;01;1;00;11;063014;063010;00;;;;;;6;;016.4136
4;63;014;057;01;02;1;00;11;063010;063014;00;;;;;;1;;016.4136
4;63;014;057;01;03;1;00;22;063014;968269;00;;;;;;;;016.4136
4;63;014;057;01;04;1;00;22;968269;063014;00;;;;;;;;016.4136
4;63;014;057;02;01;1;00;11;063014;063011;00;;;;;;4;;016.4136
4;63;014;057;02;02;1;00;11;063011;063014;00;;;;;;4;;016.4136
4;63;014;057;02;03;1;00;11;063014;063013;00;;;;;;6;;016.4136
4;63;014;057;02;04;1;00;11;063013;063014;00;;;;;;1;;016.4136
4;63;010;058;01;01;1;00;21;063010;063017;00;2;1;3;2;00;;2;083.2214
4;63;010;058;01;02;1;00;21;063017;063009;00;2;1;2;2;00;;2;083.2214
4;63;010;058;01;03;1;00;21;063009;063010;00;2;1;1;2;00;;2;083.2214
4;63;010;058;01;04;1;00;21;063010;063017;00;2;1;3;2;00;;2;083.2214
4;63;010;058;01;05;1;00;21;063017;063011;00;2;1;3;2;00;;2;083.2214
4;63;010;058;01;06;1;00;21;063011;063010;00;2;1;1;2;00;;2;083.2214
4;63;010;058;01;07;1;00;21;063010;001041;00;1;1;3;2;00;;2;083.2214
4;63;010;058;01;08;1;00;21;001041;063010;00;1;1;1;2;00;;2;083.2214
4;63;002;060;01;01;1;00;21;063002;700076;00;1;2;3;2;00;;2;058.3669
4;63;002;060;01;02;1;00;21;700076;063002;00;1;2;1;2;00;;2;058.3669
4;63;002;060;02;01;1;00;22;063002;700076;00;;;;;;;;058.3669
4;63;002;060;02;02;1;00;22;700076;063002;00;;;;;;;;058.3669
4;63;003;064;01;01;1;00;21;063003;968066;00;5;1;2;2;00;;2;058.3669
4;63;003;064;01;02;1;00;21;968066;063007;00;5;1;2;2;00;;2;058.3669
4;63;003;064;01;03;1;00;21;063007;063003;00;5;1;1;2;00;;2;058.3669
4;63;003;064;01;04;1;00;21;063003;064011;00;5;1;2;2;00;;2;058.3669
4;63;003;064;01;05;1;00;21;064011;062013;00;5;1;3;2;00;;2;058.3669
4;63;003;064;01;06;1;00;21;062013;063003;00;5;1;2;2;00;;2;058.3669
4;63;003;064;01;07;1;00;21;063003;063003;00;5;1;1;2;00;;2;058.3669
4;63;003;064;02;01;1;00;21;063003;968066;00;1;1;3;2;00;;2;058.3669
4;63;003;064;02;02;1;00;21;968066;063003;00;1;1;1;2;00;;2;058.3669
