FICHE;DATEJJ;DATEMM;DATEAA;SECT1;SECT2;ECH;JOURSEM_DEP;M1;M2;M3;M4;M5;M6;M7A1 ;M8A1;M9A1;M10A1;M11A1 ;M12A1 ;M13A1 ;M7A2 ;M8A2;M9A2;M10A2;M11A2 ;M12A2 ;M13A2 ;M7A3 ;M8A3;M9A3;M10A3;M11A3 ;M12A3 ;M13A3 ;M7A4 ;M8A4;M9A4;M10A4;M11A4 ;M12A4 ;M13A4 ;Coef;L1 ;L2 ;L3 ;L4 ;L5A1 ;L32A1 ;L5A2;L32A2 ;L5A3 ;L32A3 ;L5A4 ;L32A4 ;L6 ;L7 ;L8 ;L9 ;L31 ;R1 ;R2 ;R3 ;R4 
1;07;04;09;37;002;039;1;5;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2008;;;;;;;;;0;1;1;2;02;;000645;000155;
1;15;04;09;37;004;040;2;4;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2009;;;;;;;;;1;2;1;3;01;;000450;000065;
1;17;03;09;37;012;041;1;5;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;076.0329;1;;0;2006;;;;;;;;;4;1;1;4;01;;000900;000040;
1;12;03;09;37;013;045;3;5;4;1;1;1;1;1;2;2003;07;1;4;3;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2007;2008;2;;;;;;;2;1;1;1;08;;000710;000070;000192
1;26;03;09;37;003;049;3;4;4;1;1;1;1;1;2;1998;05;1;3;3;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2001;2001;1;;;;;;;2;1;1;2;07;;000400;;
1;06;02;09;37;007;050;4;5;1;1;1;2;1;1;1;1998;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;1;1956;2007;2;;;;;;;0;2;1;2;02;;;000190;
1;18;03;09;37;003;051;2;4;4;1;2;1;2;1;2;1992;04;1;4;2;1;3;1999;05;1;4;2;;;;;;;;;;;;;;;072.0218;1;;0;2008;2006;2;2007;2;;;;;4;1;1;2;01;;000285;;
1;13;05;09;37;007;052;2;4;4;1;2;1;1;1;3;2000;06;1;2;3;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2006;2005;1;;;;;;;5;1;1;4;06;;000590;;000300
1;19;03;09;37;001;053;3;4;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;1;1;1;1;01;;;000450;
1;10;03;09;37;005;054;1;5;4;1;1;1;1;1;3;1998;05;1;3;3;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2008;2006;1;;;;;;;1;2;1;4;01;;000440;000017;
1;10;03;09;37;004;055;1;3;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2008;;;;;;;;;1;1;1;4;03;;000450;000040;
1;11;03;09;37;003;056;2;5;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;0;1;1;4;03;;000450;000030;
1;07;05;09;37;009;059;3;5;4;1;2;1;1;1;1;1997;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;1;2003;2007;;;;;;;;0;1;1;3;02;;000700;000100;
1;18;03;09;37;004;061;2;4;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;1;1;1;2;01;;000410;000020;
1;26;05;09;37;003;063;1;4;3;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;070.0137;1;;0;2006;;;;;;;;;1;1;1;2;11;;000450;000070;
1;06;05;09;37;002;071;2;4;2;1;1;2;1;1;2;1991;04;1;1;3;;;;;;;;;;;;;;;;;;;;;;088.5235;1;15;0;1991;1996;2;;;;;;;1;1;2;;11;;;;
1;26;05;09;37;004;072;1;4;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2005;;;;;;;;;1;2;1;2;02;;000560;000060;
1;13;03;09;37;002;073;4;5;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;070.0137;1;;0;2004;;;;;;;;;2;1;1;1;01;;000527;000045;
1;25;03;09;37;004;074;2;3;2;1;1;2;1;1;1;1992;15;1;1;3;;;;;;;;;;;;;;;;;;;;;;071.7530;1;13;0;2001;2005;2;;;;;;;3;1;1;4;08;000830;;000360;
1;10;04;09;37;013;076;4;5;4;2;;2;1;1;2;1990;07;1;2;3;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2009;2007;1;;;;;;;1;1;1;1;03;;000340;000030;
1;24;03;09;37;012;078;1;5;4;1;1;1;1;1;3;1998;07;1;3;2;;;;;;;;;;;;;;;;;;;;;;072.0218;1;;0;2008;2005;2;;;;;;;4;2;1;4;03;;000490;000100;
1;05;05;09;37;010;079;1;4;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;0;2;1;1;01;;000330;000030;
1;21;05;09;37;003;080;3;5;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2000;;;;;;;;;1;1;1;3;11;;000360;000150;
1;11;03;09;37;012;081;2;4;4;1;2;1;3;1;1;1996;04;1;2;3;1;3;2008;07;1;3;3;1;3;2008;07;1;3;3;;;;;;;;085.2892;1;;0;2006;2002;1;2008;2;2008;2;;;3;2;1;4;11;;001300;000300;000300
1;10;03;09;37;002;082;1;4;4;1;1;1;1;1;1;2004;04;1;1;3;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;1;2008;2004;2;;;;;;;2;1;1;3;08;;000750;000100;
1;11;03;09;37;007;083;2;5;4;1;1;1;1;1;1;2000;04;1;2;3;;;;;;;;;;;;;;;;;;;;;;076.0329;1;;0;2008;2001;2;;;;;;;2;1;1;3;04;;000650;000080;
1;14;03;09;37;012;084;5;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2006;;;;;;;;;5;2;1;2;07;;000580;000060;
1;25;03;09;37;002;085;2;6;5;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2007;;;;;;;;;0;1;1;4;11;;000575;;
1;11;03;09;37;002;088;2;4;4;1;2;1;1;1;1;1997;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2007;1998;2;;;;;;;0;1;1;1;01;;000450;000030;
1;12;03;09;37;003;089;3;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2003;;;;;;;;;2;1;1;1;04;;000632;000030;
1;18;03;09;37;012;090;2;5;3;1;1;1;1;1;1;2001;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;070.0137;1;;0;2002;2008;2;;;;;;;2;3;;;01;;000450;000100;
1;25;03;09;37;002;092;2;4;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;0;1;1;3;02;;000370;;
1;10;03;09;37;004;093;1;4;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;1;1;2;;01;;000340;000035;
1;05;06;09;37;009;094;4;5;1;1;1;1;2;1;3;2005;05;1;1;2;1;1;1988;05;1;2;2;;;;;;;;;;;;;;;076.0329;1;;1;2003;2005;2;1988;2;;;;;1;1;1;3;11;;;;
1;11;03;09;37;002;096;2;5;3;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;086.3778;1;;0;1995;;;;;;;;;1;1;1;2;04;;000430;000150;
1;24;03;09;37;011;097;1;5;4;1;2;1;1;1;3;2006;06;1;3;2;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2008;2007;2;;;;;;;0;4;;;01;;000750;000250;
1;28;03;09;37;003;099;5;3;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2008;;;;;;;;;1;2;1;2;01;;000435;000050;
1;24;03;09;37;002;100;1;6;5;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2007;;;;;;;;;1;2;1;2;01;;000609;000160;
1;21;03;09;37;007;103;5;5;4;2;;1;1;1;1;;01;1;2;2;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2005;2007;1;;;;;;;2;2;1;2;02;;000300;000040;
1;24;03;09;37;011;107;1;5;4;1;1;1;1;1;1;2005;05;1;1;3;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2001;2005;2;;;;;;;1;2;1;4;07;;000800;;
1;10;04;09;37;012;108;4;5;4;1;2;1;1;1;1;2003;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2008;2006;2;;;;;;;1;1;1;1;05;;000545;000040;
1;10;04;09;37;004;110;4;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;076.0329;1;;0;2005;;;;;;;;;1;2;1;3;05;;000820;000150;
1;20;05;09;37;007;111;2;4;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;086.3778;1;;0;2008;;;;;;;;;1;2;1;2;01;;000375;;
1;27;03;09;37;011;113;4;5;4;1;1;1;1;1;1;1999;06;1;3;3;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;2001;2;;;;;;;1;1;1;4;02;;000470;000026;
1;05;05;09;37;008;116;1;4;3;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;086.3778;1;;0;2007;;;;;;;;;1;2;1;3;01;;000640;000070;
1;27;03;09;37;008;118;4;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2008;;;;;;;;;2;1;1;3;08;;001000;000240;
1;27;03;09;37;003;119;4;5;4;1;1;2;2;1;2;1980;05;1;1;3;1;2;1981;04;1;1;3;;;;;;;;;;;;;;;088.5235;1;;0;1980;1980;2;1981;2;;;;;0;2;2;;05;;000750;000200;
1;10;04;09;37;004;120;4;5;1;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;;;;;;;;;;2;2;1;4;01;;000360;;
1;21;05;09;37;011;122;3;5;4;1;1;2;1;1;1;2007;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;1;1978;2007;2;;;;;;;0;1;2;;03;;000150;000030;
1;23;05;09;37;012;123;5;4;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2007;;;;;;;;;1;2;1;2;01;;000420;000050;
1;09;04;09;37;004;128;3;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;0;1;1;3;01;;000750;000060;
1;08;05;09;37;013;129;4;5;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2006;;;;;;;;;0;1;1;2;01;;000400;;
1;31;03;09;37;003;132;1;4;4;1;1;2;1;1;1;1998;07;1;1;1;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;1;1937;2000;1;;;;;;;0;2;1;1;03;;000340;000080;
1;27;05;09;37;012;133;2;4;4;1;2;1;1;1;3;1998;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;076.0329;1;;0;2003;2001;2;;;;;;;3;2;1;3;02;;000650;000050;
1;01;04;09;37;011;135;2;4;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2007;;;;;;;;;1;3;;;04;;000600;000060;
1;21;05;09;37;008;139;3;5;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;076.0329;1;;0;2004;;;;;;;;;3;2;1;3;03;;000640;000080;
1;09;04;09;37;003;140;3;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;1;1;1;1;01;;000550;000050;
1;05;05;09;37;003;143;1;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;0;1;1;1;01;;000625;;
1;07;05;09;37;003;145;3;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2007;;;;;;;;;1;1;1;4;01;;000435;000015;
1;06;05;09;37;003;146;2;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2007;;;;;;;;;0;1;1;1;01;;000450;000060;
1;15;04;09;37;006;148;2;5;2;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;20;0;2005;;;;;;;;;5;2;1;3;11;;;;
1;06;05;09;37;008;149;2;5;4;1;2;1;1;1;1;2002;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;085.2892;1;;0;2001;2002;2;;;;;;;1;1;1;2;01;;000510;000175;
1;05;06;09;37;001;150;4;3;4;1;1;1;1;1;3;2008;08;1;1;3;;;;;;;;;;;;;;;;;;;;;;085.2892;1;;1;2008;2008;2;;;;;;;0;1;1;4;09;;001000;000400;000400
1;16;05;09;37;006;152;5;5;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2006;;;;;;;;;0;2;1;3;03;;000480;000020;
1;14;05;09;37;006;153;3;5;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;076.0329;1;;0;2002;;;;;;;;;3;2;1;2;04;;000560;000070;
1;17;04;09;37;002;154;4;6;5;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;1;2;1;4;01;;000450;000100;
1;10;04;09;37;011;155;4;5;4;1;1;1;1;1;1;1999;07;1;3;3;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2007;2004;1;;;;;;;1;1;1;2;03;;000550;000050;
1;04;06;09;37;004;156;3;5;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2008;;;;;;;;;2;2;1;3;01;;000500;000070;
1;06;06;09;37;008;158;5;1;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2007;;;;;;;;;1;1;1;2;01;;000470;000050;
1;12;06;09;37;002;162;4;5;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2008;;;;;;;;;2;1;1;1;01;;000520;000040;
1;12;06;09;37;012;164;4;5;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;2007;;;;;;;;;1;2;1;3;01;;000450;000050;
1;04;06;09;37;004;165;3;5;5;1;1;1;2;1;3;1996;04;1;2;3;1;1;1999;;1;2;3;;;;;;;;;;;;;;;071.7530;1;;0;2005;2003;1;2005;1;;;;;2;1;;;07;;000590;000070;
1;13;02;09;38;022;001;4;3;1;1;2;1;1;1;3;2007;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;040.7222;3;;1;2007;2007;2;;;;;;;2;1;1;4;05;;;000150;
1;13;02;09;38;018;002;4;3;1;1;1;2;1;1;3;2008;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;048.0473;3;;1;2007;2008;2;;;;;;;1;3;;;04;;;000100;
1;01;04;09;38;024;004;2;4;4;1;1;1;1;1;1;2000;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;048.0473;5;;2;2003;2004;2;;;;;;;0;4;;;11;;001000;000095;
1;17;02;09;38;014;005;1;1;1;1;1;1;2;1;1;2008;04;1;1;1;1;1;1998;05;1;1;1;;;;;;;;;;;;;;;040.7222;2;;3;1968;2008;2;1998;2;;;;;2;1;1;3;11;;;;
1;10;02;09;38;017;007;1;1;2;1;1;1;1;1;3;2001;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;040.7222;2;15;3;2001;2007;2;;;;;;;5;1;1;4;05;000579;000429;000150;
1;18;03;09;38;024;008;2;3;2;2;;2;1;1;3;1992;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;040.7222;3;25;0;2006;2004;2;;;;;;;5;2;1;4;07;000680;;000070;
1;03;02;09;38;016;010;1;1;1;1;1;2;1;1;1;2006;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;040.7222;5;;1;1978;2008;2;;;;;;;0;1;2;;02;;;000120;
1;17;04;09;38;018;011;4;3;2;1;1;1;2;1;3;2006;06;2;2;2;1;1;2004;04;1;2;2;;;;;;;;;;;;;;;051.7700;1;20;0;2006;2006;2;2005;2;;;;;3;2;1;4;08;000986;;000110;000186
1;14;03;09;38;014;016;5;3;5;1;1;2;1;1;1;1999;05;1;1;3;;;;;;;;;;;;;;;;;;;;;;048.0473;1;;1;2000;1999;2;;;;;;;0;1;1;3;11;;000560;000180;
1;06;02;09;38;023;017;4;3;4;1;1;1;1;1;3;2002;07;4;1;2;;;;;;;;;;;;;;;;;;;;;;040.7222;3;;2;1999;2008;2;;;;;;;1;1;2;;05;;;;
1;25;03;09;38;024;019;2;4;3;1;1;1;2;1;3;1991;05;1;1;2;1;3;2003;06;1;1;2;;;;;;;;;;;;;;;037.1512;1;;1;2008;2004;2;2003;1;;;;;2;1;1;4;03;;000630;000100;
1;15;04;09;38;013;020;2;1;1;1;1;2;2;1;3;1995;05;1;1;2;1;1;1998;;1;1;2;;;;;;;;;;;;;;;040.7222;1;;3;1985;1996;2;1998;2;;;;;1;1;1;4;05;;;000180;
1;10;04;09;38;026;021;4;4;1;1;1;2;1;1;1;1993;06;1;1;3;;;;;;;;;;;;;;;;;;;;;;040.7222;3;;1;1996;1996;2;;;;;;;0;3;;;05;;;000058;
1;11;02;09;38;011;022;2;1;1;1;2;1;1;1;3;1979;07;1;1;1;;;;;;;;;;;;;;;;;;;;;;043.1334;1;;1;1950;1979;2;;;;;;;4;1;2;;03;;;000048;
1;14;03;09;38;018;023;5;3;1;1;2;1;1;1;1;1998;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;048.0473;3;;1;1989;2005;2;;;;;;;1;3;;;04;;;000150;
1;13;02;09;38;016;024;4;3;1;1;1;2;3;1;1;1992;05;1;1;2;1;3;1995;06;1;1;2;1;3;1997;05;1;1;2;;;;;;;;040.8123;1;;3;1947;1992;2;1995;2;1997;2;;;5;2;2;;11;;;000050;
1;14;03;09;38;023;025;5;3;2;1;2;1;1;1;3;2006;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;048.0473;3;15;2;1997;2008;2;;;;;;;2;2;1;4;05;000500;;000100;
1;20;02;09;38;023;026;4;4;1;1;2;2;1;1;3;2007;06;2;1;2;;;;;;;;;;;;;;;;;;;;;;048.0473;3;;2;2001;2007;2;;;;;;;0;1;1;;05;;;000080;
1;18;02;09;38;016;029;2;1;1;1;1;2;1;1;3;2004;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;040.7222;1;;2;1979;2004;2;;;;;;;1;2;2;;11;;;000050;
1;13;02;09;38;022;030;4;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;048.0473;1;;0;1932;;;;;;;;;0;2;2;;11;;;000200;
1;01;04;09;38;016;032;2;1;2;1;2;1;1;1;3;2007;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;040.7222;1;12;0;2003;2007;2;;;;;;;2;2;1;4;07;000240;;000600;
1;17;03;09;38;023;034;1;3;2;1;1;1;2;1;3;2005;08;1;1;2;1;1;2003;04;1;1;2;;;;;;;;;;;;;;;051.7700;3;19;2;1997;2005;2;2003;2;;;;;3;2;1;4;11;;;000100;
1;28;03;09;38;024;035;5;3;2;2;;2;1;1;3;1997;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;048.0473;1;20;0;2002;1997;2;;;;;;;1;2;1;1;04;000540;;000090;
1;18;03;09;38;022;036;2;2;4;1;2;1;1;1;3;2002;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;048.0473;1;;0;2006;2003;2;;;;;;;3;3;;;04;;000530;000025;
1;21;05;09;38;026;037;3;4;6;2;;1;2;1;3;2005;04;3;2;2;1;1;1996;07;1;2;2;;;;;;;;;;;;;;;048.0473;1;;0;2007;2005;2;1996;2;;;;;1;3;;;11;;;;
1;21;03;09;38;023;038;5;3;3;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;043.8340;3;;2;2007;;;;;;;;;2;1;1;4;03;;000480;000120;
1;21;03;09;38;022;039;5;3;2;1;1;1;2;1;1;2001;07;1;1;2;1;1;2001;05;1;1;2;;;;;;;;;;;;;;;043.1334;1;20;1;1998;2001;2;2002;2;;;;;4;2;1;3;08;000650;;;
1;11;03;09;38;011;040;2;1;1;1;1;1;2;1;3;2001;07;1;1;2;1;3;2000;06;1;1;2;;;;;;;;;;;;;;;040.7222;2;;2;1988;2002;2;2004;2;;;;;1;1;1;1;07;;;000500;
1;08;04;09;38;024;042;2;1;1;1;1;1;2;1;1;2002;05;1;1;2;1;1;1995;04;1;1;2;;;;;;;;;;;;;;;040.7222;1;;3;1981;2002;2;1995;2;;;;;1;2;1;4;11;;;;
1;11;03;09;38;023;043;2;3;3;1;1;1;2;1;1;2000;08;1;1;2;1;1;2009;05;1;1;2;;;;;;;;;;;;;;;039.3510;3;;2;1997;2004;2;2009;2;;;;;4;1;1;3;08;;000640;000070;000235
1;13;03;09;38;022;044;4;1;1;1;2;1;2;1;3;2001;08;1;1;2;1;1;1997;05;1;2;2;;;;;;;;;;;;;;;040.8123;2;;1;1986;2001;2;2005;2;;;;;5;3;;;07;;;000500;
1;14;03;09;38;014;046;5;3;5;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;048.0473;3;;0;1977;;;;;;;;;0;4;;;04;;000560;000200;
1;03;04;09;38;022;048;4;1;1;1;2;1;1;1;3;2006;08;1;2;2;;;;;;;;;;;;;;;;;;;;;;048.0473;2;;1;2002;2006;2;;;;;;;2;2;1;3;07;;;000400;
1;13;03;09;38;015;049;4;1;1;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;048.0473;2;;0;1971;;;;;;;;;0;2;2;;03;;;000430;
1;07;05;09;38;014;050;3;4;3;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;043.8340;1;;2;2008;;;;;;;;;1;2;1;2;11;;;;
1;12;03;09;38;011;053;3;1;2;1;1;1;3;1;3;2004;05;1;1;2;1;1;1988;07;1;1;2;1;3;2002;07;1;2;2;;;;;;;;051.7700;1;17;2;1971;2004;2;1999;2;2006;2;;;1;1;1;4;06;001000;;000220;
1;17;03;09;38;024;054;1;2;4;1;2;2;1;1;1;2001;04;1;1;3;;;;;;;;;;;;;;;;;;;;;;048.0473;1;;1;2008;2001;2;;;;;;;0;2;1;3;05;;000650;000160;
1;01;04;09;38;022;055;2;3;4;1;1;1;2;1;3;2007;04;2;1;2;1;1;2006;05;1;1;2;;;;;;;;;;;;;;;040.7222;3;;2;2007;2007;2;2008;2;;;;;2;2;1;2;08;;000500;000060;
1;28;03;09;38;023;057;5;5;3;1;1;1;2;1;3;2003;04;1;1;2;1;3;2009;06;1;1;2;;;;;;;;;;;;;;;047.2303;4;;2;2007;2004;2;2009;2;;;;;2;3;;;08;;;000082;
1;30;05;09;38;011;058;5;4;1;2;;1;1;1;3;2002;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;040.7222;1;;2;1990;2004;2;;;;;;;2;3;;;11;;;;
1;11;03;09;38;017;059;2;1;1;1;1;2;1;1;1;1980;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;048.0473;2;;1;1950;1980;2;;;;;;;0;2;2;;11;;;;
1;01;04;09;38;022;060;2;3;3;1;2;1;2;1;1;1997;06;1;2;2;1;3;2005;04;1;2;2;;;;;;;;;;;;;;;037.1512;3;;0;2008;2008;2;2006;2;;;;;2;2;1;4;08;;000625;000095;
1;02;04;09;38;014;061;3;3;1;1;2;1;2;1;1;2005;11;1;1;4;1;1;2006;05;1;1;2;;;;;;;;;;;;;;;040.7222;5;;2;1985;2005;2;2006;2;;;;;0;4;;;07;;;;
1;16;04;09;38;011;062;3;2;1;1;1;1;3;1;3;2005;12;1;1;2;1;1;2005;06;1;1;2;1;3;2008;05;1;1;2;;;;;;;;051.7700;1;;4;1984;2005;2;2005;2;2008;2;;;4;2;2;;08;;;;000800
1;11;03;09;38;016;063;2;3;1;1;1;1;1;1;3;1999;11;1;1;2;;;;;;;;;;;;;;;;;;;;;;040.7222;3;;3;1987;2004;2;;;;;;;2;2;2;;11;;;000040;
1;08;04;09;38;029;064;2;3;2;2;;1;2;1;3;2005;14;1;1;2;1;3;2009;08;2;2;2;;;;;;;;;;;;;;;040.7222;3;20;1;2006;2008;2;2009;2;;;;;2;2;1;4;11;;;;
1;25;03;09;38;014;067;2;3;5;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;048.0473;2;;4;1997;;;;;;;;;0;1;1;;03;;;;
1;11;03;09;38;015;070;2;1;3;1;1;1;1;1;1;1999;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;039.3510;2;;1;2001;2004;2;;;;;;;1;3;;;08;;000625;000020;
1;01;04;09;38;013;071;2;1;1;1;1;2;2;1;1;1999;06;1;1;2;1;1;2008;06;1;1;2;;;;;;;;;;;;;;;040.7222;3;;4;1992;1999;2;2008;2;;;;;0;2;1;2;05;;;;
1;16;04;09;38;013;076;3;1;1;1;1;2;1;1;1;2003;11;1;1;2;;;;;;;;;;;;;;;;;;;;;;040.7222;5;;1;1958;2003;2;;;;;;;0;4;;;11;;;;
1;02;04;09;38;014;077;3;4;4;1;2;2;1;4;5;2009;;1;1;2;;;;;;;;;;;;;;;;;;;;;;048.0473;5;;1;1984;2005;2;;;;;;;0;4;;;02;;000400;000035;
1;25;03;09;38;024;078;2;3;1;1;1;1;2;1;1;2007;05;1;3;2;1;1;1997;07;1;3;2;;;;;;;;;;;;;;;040.7222;1;;2;2004;2007;2;2006;2;;;;;4;2;1;3;07;;;000100;
1;24;03;09;38;022;079;1;1;1;1;1;1;2;1;3;2008;05;1;2;2;1;1;1999;04;1;2;2;;;;;;;;;;;;;;;040.7222;1;;3;1966;2008;2;1999;2;;;;;1;2;2;;04;;;000400;
1;07;04;09;38;014;081;1;3;2;1;1;2;1;1;2;2000;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;048.0473;1;10;0;1999;2000;2;;;;;;;0;2;1;4;11;;;;
1;15;04;09;38;011;082;2;4;1;2;;1;1;1;1;2004;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;048.0473;1;;1;2005;2005;2;;;;;;;1;1;1;2;11;;;;
1;07;04;09;38;014;083;1;3;3;2;;1;1;1;1;2000;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;037.1512;3;;0;2009;2007;2;;;;;;;1;4;;;05;;000460;000046;000200
1;03;04;09;38;016;084;4;1;1;1;2;1;2;1;1;2003;06;1;1;2;1;3;2009;04;1;1;2;;;;;;;;;;;;;;;040.7222;2;;2;1989;2003;2;2009;2;;;;;3;3;;;08;;;000240;
1;28;03;09;38;022;086;5;1;2;1;2;1;1;1;1;2002;09;1;1;2;;;;;;;;;;;;;;;;;;;;;;048.0473;1;;2;1972;2002;2;;;;;;;1;2;2;;04;;;;
1;10;04;09;38;022;088;4;1;2;1;2;1;2;1;3;2007;07;2;2;2;1;3;2006;07;3;2;2;;;;;;;;;;;;;;;043.1334;1;20;1;2002;2007;2;2006;2;;;;;0;1;1;4;11;;;;
1;31;03;09;38;022;089;1;1;4;1;2;1;1;1;3;2004;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;048.0473;1;;0;2009;2008;2;;;;;;;0;3;;;03;;000500;000040;000200
